date,mkt.rf,smb,hml,rf
20140410,-0.0224,-0.0071,0.0086,0
20140411,-0.0107,-0.0041,0.0029,0
20140414,0.007,-0.005,0.0021,0
20140415,0.0059,-0.0038,0.0017,0
20140416,0.0113,4.00E-04,-0.0044,0
20140417,0.0023,0.0032,0.0024,0
20140421,0.0036,0.002,-0.0043,0
20140422,0.0058,0.0072,-0.0037,0
20140423,-0.0031,-0.0064,0.0089,0
20140424,8.00E-04,-0.0041,-0.0017,0
20140425,-0.0105,-0.0096,0.0062,0
20140428,0.0011,-0.0065,-0.0054,0
20140429,0.0056,-0.0021,-0.0022,0
20140430,0.0035,0.0025,-4.00E-04,0
20140501,4.00E-04,-0.0015,-0.0018,0
20140502,-7.00E-04,0.0023,0.0033,0
20140505,0.0013,-0.003,-0.0052,0
20140506,-0.0103,-0.0054,0.0016,0
20140507,0.0045,-0.0085,0.0118,0
20140508,-0.0026,-0.01,0.0034,0
20140509,0.0025,0.0071,-0.0039,0
20140512,0.012,0.0141,-0.003,0
20140513,-5.00E-04,-0.0106,0.0018,0
20140514,-0.006,-0.011,-0.0043,0
