DATE,TICKER,QTE_DVOL,QTE_TRD
20060626,WY,2.054597879,3.446628515
20060626,WYE,1.128585866,2.249702735
20060626,X,0.907562476,2.606786644
20060626,XCO,13.31139736,3.675177305
20060626,XEC,3.958831782,4.359863072
20060626,XEL,6.76105302,4.914832536
20060626,XJT,16.07348231,3.82791587
20060626,XL,2.554008746,4.833636916
20060626,XOM,0.552893909,1.865122685
20060626,XRM,21.62595023,5.288056206
20060626,XRX,4.089301974,3.191201769
20060626,XTO,1.31087853,2.579549475
20060626,YUM,2.21642735,4.127874885
20060626,ZLC,8.48842444,4.528110048
20060626,ZMH,0.301051174,1.612386588
20060626,ZNT,4.754121535,4.152977413
20060626,ZQK,7.537443228,3.042824074
20060626,ZZ,5.849146751,2.858653846
20060627,A,1.604296723,3.24697286
20060627,AA,1.685642163,2.814175258
20060627,AAI,6.205147167,3.034630607
20060627,AAP,5.437378383,4.784301977
20060627,AB,3.299065528,4.423529412
20060627,ABC,2.666838588,3.694772869
20060627,ABG,19.93673768,7.796568627
20060627,ABM,18.95730647,6.890262751
20060627,ABR,21.97855475,11.44805195
20060627,ABT,1.29145442,2.976514796
20060627,ABX,2.697464048,3.347662142
20060627,ACC,12.30084004,6.180473373
20060627,ACE,3.638401433,4.956225332
20060627,ACF,3.84239244,3.345502446
20060627,ACI,1.761784876,2.882249043
20060627,ACL,1.050851285,3.528360049
20060627,ACN,2.42185129,3.188798317
20060627,ACO,8.806867798,4.508235294
20060627,ACS,1.865900971,3.480748663
20060627,ACV,3.224712635,4.011337868
20060627,ACW,14.13380494,6.497297297
20060627,ADC,7.167473054,7.083333333
20060627,ADM,1.881886637,2.773453228
20060627,ADS,1.815956163,3.140985088
20060627,AEA,10.79250489,4.185141509
20060627,AEE,3.76027898,4.901600753
20060627,AEL,7.968642459,5.361407249
20060627,AEM,4.174306908,3.970219966
20060627,AEP,3.393375356,3.975033921
20060627,AES,1.486509739,1.797816982
20060627,AET,1.409606706,2.566484161
20060627,AF,9.439112226,7.116485686
20060627,AFG,6.283459945,5.639204545
20060627,AFL,3.137204569,5.013793103
20060627,AGM,15.55066893,9.20657277
20060627,AGN,1.158923758,4.027072758
20060627,AGO,11.73733876,14.41150442
20060627,AGP,2.853894283,3.013173189
20060627,AGU,5.967355335,4.220982143
20060627,AHL,7.740718886,4.607825296
20060627,AHS,4.607893508,3.524781341
20060627,AHT,6.100672067,3.730853392
20060627,AIG,0.736713511,2.434394904
20060627,AIN,6.121399506,5.851908397
20060627,AIR,7.82040254,4.052922591
20060627,AIT,11.03772952,5.868267359
20060627,AIV,5.076006705,5.450966356
20060627,AIZ,2.974763661,3.941605839
20060627,AJG,5.937576244,4.884888438
20060627,AKR,13.94013127,7.733846154
20060627,AKS,5.656378101,3.013160688
20060627,AL,3.550115366,5.070658683
20060627,ALB,5.694553878,5.375879397
20060627,ALD,7.098835303,6.028835063
20060627,ALE,8.300972631,8.465968586
20060627,ALJ,8.840518542,6.401380671
20060627,ALK,3.616898755,3.894708129
20060627,ALL,1.706927697,3.348522606
20060627,ALO,7.731514245,4.353028065
20060627,ALV,4.424716798,5.760377358
20060627,AM,4.95231598,3.943430657
20060627,AMD,0.739282517,1.12664956
20060627,AME,5.132419363,5.771612903
20060627,AMG,1.770342368,3.986861314
20060627,AMN,16.19600494,15.62857143
20060627,AMP,2.69234161,3.321944809
20060627,AMT,2.007826599,3.601830664
20060627,AN,4.400169685,5.023780238
20060627,ANF,3.104821093,4.745505394
20060627,ANH,14.49244272,3.575846834
20060627,ANN,1.4527247,2.466562986
20060627,ANR,7.604636879,4.553830746
20060627,AOI,32.90841912,4.297997644
20060627,AOS,6.497408951,5.297669492
20060627,AP,17.76557043,8.660687593
20060627,APA,0.837271109,2.381943837
20060627,APC,0.605914905,1.900680718
20060627,APD,2.11243522,4.347711557
20060627,APH,3.074982102,3.806843764
20060627,APU,29.92822808,19.25268817
20060627,ARB,4.457966318,4.08010118
20060627,ARC,23.80604551,6.288732394
20060627,ARE,4.32360165,7.713483146
20060627,ARG,4.739197724,3.895522388
20060627,ARJ,11.19610797,8.958833619
20060627,ARO,2.359155642,2.573225517
20060627,ARP,6.037065396,5.636887608
20060627,ARW,2.913030624,3.430904933
20060627,ASH,2.175853821,3.721811757
20060627,ATI,0.93097075,2.291582036
20060627,ATK,4.500245131,6.165174129
20060627,ATO,4.080857474,5.191111111
20060627,ATR,9.618940085,9.395910781
20060627,ATU,2.894727293,3.582270795
20060627,ATW,4.971142958,5.007179487
20060627,AVA,7.649167477,4.873125
20060627,AVB,2.798504178,6.538910506
20060627,AVD,12.36512801,4.881309686
20060627,AVP,2.071087632,2.572960939
20060627,AVT,4.123884784,3.848002959
20060627,AVX,12.12433632,4.541795666
20060627,AVY,3.436264519,4.774519717
20060627,AWR,6.459452126,5.743280816
20060627,AXE,10.77231662,8.110957004
20060627,AXL,6.694830181,3.826761474
20060627,AXP,1.43028925,3.612055336
20060627,AXR,5.015574502,4.449275362
20060627,AXS,3.945527099,5.21251932
20060627,AYE,4.783698576,4.882959641
20060627,AYI,6.941975526,5.6
20060627,AZO,2.327270667,4.484874676
20060627,B,8.487767276,3.785987261
20060627,BA,0.883565752,2.534459867
20060627,BAC,0.717679784,2.242088377
20060627,BAM,3.24524358,4.68754717
20060627,BAP,10.88346417,6.57827476
20060627,BAS,6.91433521,5.06072478
20060627,BAX,1.957346008,3.199407282
20060627,BBG,4.475538056,4.265685019
20060627,BBT,3.50070433,3.962555066
20060627,BBW,4.783467289,3.715099715
20060627,BBX,18.37419341,6.595307918
20060627,BBY,1.241914176,2.69015775
20060627,BC,3.159665873,4.065693431
20060627,BCO,3.602285854,4.317313617
20060627,BCR,2.037545564,4.597613365
20060627,BDC,4.603000961,4.519198664
20060627,BDK,2.88213546,5.135735233
20060627,BDN,4.630670595,3.916707022
20060627,BDX,2.693660324,4.650232919
20060627,BEC,4.771666524,4.409756098
20060627,BEE,5.958821784,4.144329897
20060627,BEN,2.136017196,3.983543733
20060627,BEZ,11.97931969,6.556946183
20060627,BFb,3.365206516,4.156370656
20060627,BG,1.78247996,2.838207841
20060627,BGC,4.40462378,3.867050439
20060627,BGG,3.111992016,2.82907743
20060627,BHE,7.793352346,4.438316401
20060627,BHI,1.509382862,3.665303272
20060627,BHS,4.50996658,4.397179788
20060627,BID,7.034283798,4.236842105
20060627,BJ,4.88181489,4.09247449
20060627,BJS,2.106749632,2.884418111
20060627,BK,2.975988227,3.868261965
20060627,BKC,2.654307692,2.341579448
20060627,BKD,4.516066107,5.54005168
20060627,BKE,6.152785413,6.324538259
20060627,BKH,7.522963543,5.828608247
20060627,BKI,35.55365376,6.331775701
20060627,BKS,3.706721631,3.981227437
20060627,BLK,2.997209918,7.209183673
20060627,BLL,4.572126681,4.81851657
20060627,BLT,16.25240814,5.856711916
20060627,BMR,5.637809904,5.525990099
20060627,BMS,6.883329695,4.865776528
20060627,BMY,1.415031867,2.200863542
20060627,BNE,14.42242457,4.404865334
20060627,BNI,1.330642117,2.999863593
20060627,BOH,4.474686181,4.981904013
20060627,BPO,5.226510528,6.571428571
20060627,BPT,2.101174347,3.957295374
20060627,BRC,3.84713294,4.299201162
20060627,BRE,8.815987313,7.916326531
20060627,BRL,1.502944284,2.729621655
20060627,BRO,11.07069079,6.495974235
20060627,BRS,8.216371585,5.448366013
20060627,BRY,5.983500516,4.00598444
20060627,BSX,0.732710008,1.087052448
20060627,BTH,8.76800752,4.634375
20060627,BTU,1.176279303,2.517333333
20060627,BWA,3.306100146,4.848893167
20060627,BWS,6.885251473,4.583841463
20060627,BXC,21.79351034,5.847503374
20060627,BXG,13.54406482,6.347345133
20060627,BXP,1.950855042,5.45148771
20060627,BXS,9.968407415,5.82986913
20060627,BYD,2.074268284,2.747961631
20060627,BYI,7.455650993,3.570362473
20060627,BZH,3.018440866,4.634494196
20060627,C,0.626612367,1.769675992
20060627,CAB,23.11567679,8.487854251
20060627,CAG,3.506715902,3.82448653
20060627,CAH,1.835771714,3.436206897
20060627,CAL,1.951024195,2.631710988
20060627,CAM,3.373474911,4.081364829
20060627,CAT,1.147722799,3.163205208
20060627,CB,2.488400161,3.630321665
20060627,CBB,13.49982899,2.990840966
20060627,CBE,2.315952353,5.1125
20060627,CBG,2.129548713,2.5375362
20060627,CBI,5.07395702,4.49516129
20060627,CBK,6.812127466,4.319391635
20060627,CBL,4.092387108,4.889962825
20060627,CBM,10.6601628,4.704809287
20060627,CBR,17.23413354,4.180904523
20060627,CBS,1.191142944,2.097
20060627,CBT,9.87410698,5.710013004
20060627,CBU,7.256686573,4.4390681
20060627,CCC,24.78337781,4.290322581
20060627,CCE,2.572478319,3.178423237
20060627,CCI,2.934387011,4.369852059
20060627,CCK,4.968943321,4.722580645
20060627,CCL,1.036775896,2.630881558
20060627,CCO,17.23887942,7.085798817
20060627,CDE,5.521929971,1.818800888
20060627,CDI,17.75213267,8.918309859
20060627,CDR,20.4710056,5.392241379
20060627,CE,4.923582437,3.170199501
20060627,CEC,8.62669402,6.632768362
20060627,CEG,2.547402601,4.281612903
20060627,CF,8.546527164,3.892183288
20060627,CFR,4.219251138,5.608156028
20060627,CGA,9.90754176,8.599303136
20060627,CGI,4.050036137,5.752136752
20060627,CGX,4.866018363,6.845849802
20060627,CHD,3.576036831,5.676985195
20060627,CHE,7.441763935,6.677241379
20060627,CHG,16.77820886,13.64736842
20060627,CHH,1.741323159,3.188727583
20060627,CHK,0.791754078,1.64182432
20060627,CHS,1.75776954,2.410563519
20060627,CI,1.518233306,4.108765195
20060627,CIA,62.39641675,5.564606742
20060627,CIR,20.16997508,12.89903846
20060627,CIT,2.62237512,3.404708239
20060627,CKH,1.791472845,5.961832061
20060627,CKP,12.80386961,6.328697851
20060627,CKR,4.067204518,2.497827976
20060627,CL,0.826180094,2.643577804
20060627,CLB,6.142952534,8.565329884
20060627,CLC,5.823176223,4.347421203
20060627,CLF,2.321871766,4.53042292
20060627,CLI,6.086012933,5.544636159
20060627,CLP,2.825000314,4.359799714
20060627,CLX,2.098241638,3.788857939
20060627,CMA,2.444852821,4.030139323
20060627,CMC,2.535420928,2.425229876
20060627,CMG,2.216753349,2.777573529
20060627,CMI,1.585009767,4.082227488
20060627,CMN,21.54308919,6.288172043
20060627,CMP,13.83023896,6.352439024
20060627,CMS,6.382851452,3.737908227
20060627,CNA,6.680120349,7.210526316
20060627,CNC,3.773269653,2.93153527
20060627,CNH,25.4166052,10.31707317
20060627,CNL,13.19142024,7.626943005
20060627,CNO,6.342641453,4.187236287
20060627,CNP,3.773416102,2.93007492
20060627,CNS,15.36803605,6.413953488
20060627,CNW,3.433249223,4.633986928
20060627,CNX,0.512809237,1.752638058
20060627,COF,1.110274185,3.12214342
20060627,COG,4.931179739,5.102007374
20060627,COH,2.198875909,2.724302789
20060627,COL,3.03513499,4.950248756
20060627,COO,4.520154489,4.764303178
20060627,COP,0.581034685,2.002133713
20060627,COT,19.86245326,7.528455285
20060627,CPA,8.789153352,4.177419355
20060627,CPB,1.6069913,2.586101399
20060627,CPE,20.93771759,5.713286713
20060627,CPF,4.610454238,5.903629537
20060627,CPS,2.557486642,4.374476987
20060627,CPT,3.635770051,6.276978417
20060627,CPX,6.339043506,4.489059081
20060627,CQB,7.739854533,3.463768116
20060627,CR,5.692969307,4.488839286
20060627,CRDb,38.10121984,4.8647343
20060627,CRI,6.513232553,3.804827586
20060627,CRK,5.412040753,4.262807978
20060627,CRL,3.194930178,3.75518893
20060627,CRM,3.395235865,4.300860897
20060627,CRN,19.21242354,5.734219269
20060627,CRR,6.647912863,5.778045838
20060627,CRS,3.410580322,6.747154472
20060627,CRY,8.329832761,3.569767442
20060627,CSC,2.738211021,3.588979896
20060627,CSE,6.78615504,3.92484915
20060627,CSH,7.768238768,6.458394161
20060627,CSL,5.593170356,7.760051881
20060627,CSR,5.984368222,8.053435115
20060627,CSS,41.65326388,23.19473684
20060627,CSU,16.89814554,3.964391691
20060627,CSX,1.160297362,2.928665136
20060627,CTB,10.50846903,3.529121422
20060627,CTL,2.845080061,4.276608911
20060627,CTS,13.17100441,4.186813187
20060627,CTV,4.340008109,3.389584965
20060627,CUZ,8.460721521,7.330960854
20060627,CV,29.12258997,9.92519685
20060627,CVA,6.73318446,2.920571429
20060627,CVC,3.954936818,3.47249055
20060627,CVD,1.709513131,3.327880027
20060627,CVG,8.195608235,5.203564085
20060627,CVH,1.846994179,2.856661562
20060627,CVO,8.945999601,3.937837838
20060627,CVS,1.525793756,2.352483999
20060627,CVX,0.735955022,2.432244834
20060627,CW,4.872539441,5.424124514
20060627,CWT,29.00575317,16.73701299
20060627,CXG,2.877980448,2.939169139
20060627,CXR,19.7199497,6.878228782
20060627,CXW,3.454574023,4.657165479
20060627,CYD,16.74470857,4.354748603
20060627,CYH,4.429085184,4.8492891
20060627,CYN,1.201374101,3.670261067
20060627,CYT,3.827522719,4.095583388
20060627,D,1.768224328,3.713079089
20060627,DBD,3.635924785,4.284929356
20060627,DCI,9.748071098,6.143502825
20060627,DCP,6.512847137,6.856707317
20060627,DD,0.632096556,2.001564657
20060627,DDE,5.202285784,3.459171598
20060627,DDR,5.007590201,5.001713796
20060627,DDS,3.154012889,3.580478345
20060627,DE,1.312316206,3.606930272
20060627,DF,3.168976578,3.432321153
20060627,DFG,7.306079901,4.778350515
20060627,DG,3.571563169,3.359953162
20060627,DGX,1.171927641,3.053611995
20060627,DHI,1.920784189,2.754528651
20060627,DHR,1.592763442,3.605433776
20060627,DIS,1.325279686,2.321577685
20060627,DK,8.165741839,3.972868217
20060627,DKS,4.053338201,4.58707483
20060627,DLB,11.35982757,6.346715328
20060627,DLM,11.72615886,7.134218289
20060627,DLR,5.412332391,4.493261456
20060627,DLX,8.213631792,4.863825364
20060627,DNA,0.883938673,2.647480033
20060627,DNB,2.263628921,3.436498856
20060627,DNR,3.478328987,3.830722071
20060627,DO,1.809943629,4.140535714
20060627,DOV,2.751455943,3.843195266
20060627,DOW,1.282674318,2.321825853
20060627,DPL,5.764907328,6.317802503
20060627,DPZ,7.413421864,4.95245283
20060627,DRC,4.496390316,4.46191248
20060627,DRE,2.572813067,4.610990207
20060627,DRH,6.60897669,4.085365854
20060627,DRI,2.630745171,3.156829199
20060627,DRL,9.619869173,3.946923077
20060627,DRQ,3.350084799,5.218094406
20060627,DST,4.27732656,5.344552702
20060627,DSW,8.526144754,6.855213803
20060627,DSX,7.786925085,2.843251089
20060627,DTE,5.275652855,5.801198801
20060627,DUK,2.259236139,2.803898893
20060627,DV,7.935150637,3.71237756
20060627,DVA,6.454539676,5.694661922
20060627,DVN,1.007072763,2.321335992
20060627,DW,18.37838989,9.085526316
20060627,DY,11.00665064,5.411870504
20060627,DYN,10.87464884,5.368368368
20060627,EAC,8.076904309,5.318042813
20060627,EAT,4.119208592,4.039089184
20060627,EBF,14.81771405,5.793859649
20060627,ECA,2.140744679,4.037797136
20060627,ECL,2.153821283,3.181573144
20060627,ED,3.96645097,4.66051532
20060627,EDE,11.7777484,6.252587992
20060627,EDR,12.24428,4.965235174
20060627,EE,6.058289998,5.345199569
20060627,EEP,7.56857711,8.819526627
20060627,EFX,5.076390549,4.097064579
20060627,EGN,3.444339643,3.695360195
20060627,EGP,20.63855497,14.27794562
20060627,EIX,2.788446199,3.196554031
20060627,EL,4.876404689,4.474285714
20060627,ELS,12.76486067,9.575551783
20060627,ELX,4.89844432,3.189781022
20060627,ELY,8.198562723,3.158243081
20060627,EMC,1.500271957,1.426093035
20060627,EME,10.38337577,7.598243688
20060627,EMN,4.993114321,5.766959799
20060627,EMR,1.246926868,3.275209581
20060627,ENH,7.431660784,5.587155963
20060627,ENR,1.850583219,3.186978297
20060627,ENS,8.771284631,3.821100917
20060627,ENZ,5.878276537,3.245423058
20060627,EOG,1.139307171,3.382223341
20060627,EP,3.676374471,2.591947115
20060627,EPD,4.628454005,4.665186501
20060627,EPL,6.674249032,4.588698472
20060627,EPR,5.265824059,6.825095057
20060627,EQ,1.511855719,2.744703965
20060627,EQR,3.781976489,4.592298981
20060627,EQT,4.005186398,3.720974984
20060627,EQY,9.928335353,5.084033613
20060627,ESE,4.25150791,5.958432304
20060627,ESI,2.678160299,5.258943089
20060627,ESL,8.835420826,5.49112426
20060627,ESS,4.003965346,8.668067227
20060627,ESV,1.843576506,2.779323308
20060627,ET,1.067370025,1.896757788
20060627,ETE,3.189331565,5.236363636
20060627,ETH,2.603150231,3.149440716
20060627,ETM,8.888393189,5.856465006
20060627,ETN,1.948879808,4.083800531
20060627,ETP,3.993803796,5.186629526
20060627,ETR,2.337830972,4.335472973
20060627,EV,6.386663087,4.75645397
20060627,EVC,19.99338061,5.581164808
20060627,EW,3.846805659,4.922709924
20060627,EXC,1.237921511,3.053488022
20060627,EXP,1.341740192,2.401473764
20060627,EXR,24.20203812,8
20060627,F,2.917042471,2.628880527
20060627,FAC,76.73841799,12.80898876
20060627,FAF,2.791814038,3.365909744
20060627,FBC,14.51205416,6.420427553
20060627,FBP,10.44502251,4.953654189
20060627,FCEa,9.115863828,13.90304709
20060627,FCF,18.38794836,7.933926302
20060627,FCH,6.222605146,4.08676307
20060627,FCL,5.023101132,5.472275335
20060627,FCN,6.341392668,4.347161572
20060627,FCX,1.001563502,2.209744086
20060627,FDO,3.001660541,3.114024537
20060627,FDP,4.955219235,3.978365385
20060627,FDS,1.60384257,2.530612245
20060627,FDX,0.867308935,3.336726384
20060627,FE,3.347427071,4.549773071
20060627,FFG,24.64892042,11.8553719
20060627,FGP,6.450015112,6.076923077
20060627,FHN,5.169547619,6.278074866
20060627,FIF,9.554500592,5.39159292
20060627,FII,5.316895581,4.257621951
20060627,FIS,2.134320481,3.079365079
20060627,FIX,9.5372153,3.808780488
20060627,FL,3.62144017,3.788627226
20060627,FLO,6.163239752,4.582552271
20060627,FLR,2.362309651,4.576242342
20060627,FLS,2.801271728,3.379598662
20060627,FMC,3.465145609,3.977491961
20060627,FMD,1.502402935,2.726198515
20060627,FNB,9.439047654,6.640144665
20060627,FNF,2.895429027,4.975914775
20060627,FOE,14.00811155,5.27444795
20060627,FPO,7.02975125,5.41011236
20060627,FR,6.6081359,5.27027027
20060627,FRC,2.814221709,4.582716049
20060627,FRT,10.60712172,12.13831776
20060627,FRX,1.908654811,2.691133912
20060627,FSL,3.35587011,4.262556391
20060627,FSS,10.84131946,4.481451613
20060627,FST,4.192514924,3.818082392
20060627,FTI,2.332979843,3.214363915
20060627,FTO,1.722883537,2.224641038
20060627,FUL,4.459995939,5.394385027
20060627,FUN,7.299253586,6.15954416
20060627,FUR,39.15662899,6.122699387
20060627,GAS,4.199425474,3.748044463
20060627,GB,7.84656132,4.236220472
20060627,GBL,16.98568402,8.080188679
20060627,GBX,8.321419586,4.894482759
20060627,GCA,7.910734163,5.176923077
20060627,GCI,1.569959788,3.085529716
20060627,GCO,10.53872523,5.578431373
20060627,GD,1.678119856,3.300362976
20060627,GDI,4.037615739,3.599052541
20060627,GDP,9.229661512,5.119686069
20060627,GE,0.441089084,1.173562384
20060627,GEF,6.112667241,7.051630435
20060627,GES,4.453041678,4.767219388
20060627,GFF,11.63691752,7.17768595
20060627,GG,1.809091158,2.275277993
20060627,GGG,5.347806269,5.165891473
20060627,GGP,3.773150801,4.469814704
20060627,GHL,3.460843601,3.872907154
20060627,GIS,1.557404088,2.965175137
20060627,GLG,2.863747983,3.514036066
20060627,GLT,7.804318797,3.893468118
20060627,GLW,1.140040356,1.982719624
20060627,GM,0.586975512,1.217690551
20060627,GME,2.6875266,2.534626866
20060627,GMT,3.297575165,3.480540541
20060627,GNW,1.834465545,3.042360061
20060627,GPC,3.623807576,3.907716169
20060627,GPI,3.408322614,3.512594458
20060627,GPK,37.61811956,5.403071017
20060627,GPN,5.30551784,5.729622266
20060627,GPS,2.58731713,2.923788893
20060627,GPT,17.81641579,5.616901408
20060627,GR,3.829629212,3.843916914
20060627,GRA,12.73452468,4.173484848
20060627,GRB,9.459234843,4.137662338
20060627,GRT,12.08800633,6.940880503
20060627,GS,0.734108167,3.839150991
20060627,GSL,6.124319847,7.305280528
20060627,GTI,19.34638258,3.627596439
20060627,GTN,15.97299257,4.044668588
20060627,GTY,12.04914878,8.403225806
20060627,GVA,4.625738063,4.385750963
20060627,GWR,3.889134019,4.064048338
20060627,GWW,2.338667662,4.503276003
20060627,GXP,7.236743293,5.921052632
20060627,GY,5.507492387,3.513720485
20060627,HAE,3.870124927,3.877946569
20060627,HAL,0.733599791,2.064023092
20060627,HAR,1.751971372,3.862514029
20060627,HCA,2.326458236,3.242387333
20060627,HCC,5.207263454,3.868162693
20060627,HCN,10.08874586,8.532347505
20060627,HCP,10.89360143,7.090192644
20060627,HD,0.789558491,1.760273402
20060627,HE,12.36320067,7.720338983
20060627,HEI,9.827105698,4.581456954
20060627,HES,1.551250066,2.661186232
20060627,HEW,3.631234316,3.254203363
20060627,HGR,14.43532592,2.802292264
20060627,HGT,4.064726446,4.045714286
20060627,HHS,7.74965004,4.36072572
20060627,HIG,1.201349999,2.962248322
20060627,HIW,4.365262113,3.936427851
20060627,HL,16.7331202,4.411797133
20060627,HLF,5.563335212,4.487148103
20060627,HMA,3.892185812,3.302244704
20060627,HME,6.812840691,6.569911504
20060627,HMN,26.21164192,8.569264069
20060627,HNI,4.482357579,5.010192525
20060627,HNR,16.47482397,4.654454023
20060627,HNT,3.856927987,4.309557775
20060627,HNZ,0.838869303,2.526910299
20060627,HON,1.779006737,3.101646385
20060627,HOS,6.690931947,5.568902756
20060627,HOT,2.069516807,3.590823618
20060627,HOV,2.510041737,3.434646374
20060627,HP,1.688100452,3.324324324
20060627,HPQ,0.814498032,1.601002589
20060627,HPT,4.859220025,5.941176471
20060627,HPY,6.110594019,5.81533101
20060627,HR,9.02240987,7.049844237
20060627,HRB,2.870053375,3.289219074
20060627,HRL,6.050040417,5.645676692
20060627,HRS,4.52833454,4.23436402
20060627,HS,24.07593988,8.176470588
20060627,HSC,3.857014162,6.049850449
20060627,HSP,2.424318107,3.48628692
20060627,HST,3.099054245,3.825061598
20060627,HSY,2.078030177,3.505053908
20060627,HTV,14.67088161,8.240816327
20060627,HUBb,8.222902035,7.348228043
20060627,HUM,3.021901,3.978832366
20060627,HUN,6.054932935,3.582781457
20060627,HVT,18.45620551,5.124108417
20060627,HW,5.774683383,4.324312134
20060627,HXL,4.576019359,3.260838409
20060627,HYC,11.47301384,3.829767442
20060627,HZO,7.593050001,4.024604569
20060627,IBI,9.783824735,4.424433249
20060627,IBM,0.600777058,2.348791703
20060627,ICE,3.27603492,5.18817734
20060627,ICO,9.361546034,4.395921835
20060627,IDA,10.3800382,7.38375
20060627,IDC,15.43046064,7.623493976
20060627,IDT,6.83456249,4.536784741
20060627,IEX,4.596296776,4.773289365
20060627,IFF,6.614021801,5.296416938
20060627,IGT,1.975258855,2.59819158
20060627,IHR,7.588013299,3.640206186
20060627,IHS,10.89500353,4.76635514
20060627,IM,3.75618808,3.463199215
20060627,IMN,4.364678302,3.485319516
20060627,IN,4.583855701,3.536019536
20060627,INT,3.65305286,4.32497979
20060627,IO,16.74367842,5.348757498
20060627,IP,1.647322072,3.01041864
20060627,IPG,4.692783034,4.839478162
20060627,IR,1.928098423,3.095879343
20060627,IRC,20.0207193,7.412780656
20060627,IRF,3.014582281,3.730401035
20060627,IRM,5.275174088,5.693349754
20060627,IT,11.61355877,4.760833333
20060627,ITC,7.279587599,5.95335277
20060627,ITG,3.07799018,3.818584071
20060627,ITT,3.85776429,4.825748257
20060627,ITW,1.810835891,2.92186955
20060627,IVC,11.10083473,6.179347826
20060627,IWA,6.365478698,3.645720477
20060627,JAH,3.047272437,3.4303087
20060627,JAS,11.61190853,4.654986523
20060627,JBL,2.122922832,2.605078643
20060627,JCI,1.588631374,3.455868545
20060627,JCP,1.036364287,2.91996423
20060627,JEC,3.712523621,5.428791774
20060627,JEF,4.917189335,4.175661376
20060627,JLL,2.190734221,5.338328076
20060627,JNJ,0.472634914,1.928525203
20060627,JNS,2.92557201,4.053507194
20060627,JNY,4.505158519,4.190279214
20060627,JOE,3.156720854,5.514503091
20060627,JPM,0.783980717,1.840829325
20060627,JRN,8.92804515,6.322175732
20060627,JWN,2.739168066,3.399897462
20060627,JWa,10.60084362,7.070953437
20060627,K,1.436954617,3.872710338
20060627,KAI,14.66888701,6.899521531
20060627,KAR,6.723485103,4.916155419
20060627,KBH,1.21054541,2.426587005
20060627,KCI,2.490065365,3.674272675
20060627,KCP,18.07857078,7.813753582
20060627,KDN,4.852533021,4.528462998
20060627,KEI,24.04053062,5.755769231
20060627,KEM,9.659776925,3.174882629
20060627,KEX,5.240858608,4.311091854
20060627,KEY,3.855179271,4.588081205
20060627,KFN,2.161465897,4.209062822
20060627,KFY,11.71679195,4.47699115
20060627,KG,4.394019126,2.969606004
20060627,KGC,9.426844319,4.494644223
20060627,KIM,5.654081934,4.555144794
20060627,KKD,8.742003068,3.037201063
20060627,KMB,1.050011102,3.131169894
20060627,KMG,0.235485736,1.496151732
20060627,KMI,1.425178616,4.624937656
20060627,KMP,5.22750035,6.139204545
20060627,KMR,9.631174147,8.3
20060627,KMT,1.761262711,3.522727273
20060627,KMX,4.048563945,3.96969697
20060627,KND,5.790601003,3.375343541
20060627,KNL,13.61980064,4.985483871
20060627,KNX,8.295431547,4.013905683
20060627,KO,0.873392418,2.143936215
20060627,KOP,12.30078599,4.662365591
20060627,KR,2.551599427,2.51232236
20060627,KRC,3.142873725,4.671161826
20060627,KRG,12.96707755,5.709618875
20060627,KSS,1.236513419,2.596488116
20060627,KSU,4.610120507,4.791557876
20060627,KWK,3.696871554,4.009785354
20060627,LAB,6.238562421,3.066356228
20060627,LAD,12.31195414,6.4
20060627,LAZ,3.976381317,4.228848821
20060627,LCC,2.07584279,3.378109453
20060627,LDR,10.0790244,12.98941799
20060627,LEA,3.279404428,3.130992366
20060627,LEE,7.558409518,5.09039548
20060627,LEG,4.813745025,4.549142857
20060627,LEN,1.458488544,2.811652366
20060627,LF,13.185332,4.621794872
20060627,LG,16.49723691,12.32707775
20060627,LGF,28.37988707,11.66126418
20060627,LH,1.467387375,3.059516232
20060627,LHO,5.542038526,4.745632066
20060627,LII,4.050925374,3.938047925
20060627,LLL,1.386980143,2.948408342
20060627,LLY,1.05542775,2.669827722
20060627,LM,2.072995963,5.694977427
20060627,LMT,1.430164782,3.91092437
20060627,LNC,2.539841819,5.411186697
20060627,LNN,26.29482792,11.64528302
20060627,LNT,5.865823491,5.611898017
20060627,LNY,7.282325535,5.17196702
20060627,LOW,1.194102805,2.82069995
20060627,LPX,5.810678568,3.769406393
20060627,LSE,17.40768348,4.234285714
20060627,LTC,19.34283071,6.956626506
20060627,LTM,3.225849238,3.394768133
20060627,LUB,19.03191294,3.933842239
20060627,LUK,2.824095474,3.983436853
20060627,LUV,3.889632318,4.020156047
20060627,LVS,1.551088132,3.796387018
20060627,LXK,1.546620117,2.991727649
20060627,LXP,11.32847206,5.391206313
20060627,LYV,8.897368766,4.329038652
20060627,LZ,3.50371542,3.670545455
20060627,LZB,5.05093888,2.96393147
20060627,MA,1.429979163,2.527279664
20060627,MAA,5.346234275,5.334431631
20060627,MAC,4.951070153,7.135076253
20060627,MAN,1.88167747,3.584233261
20060627,MAS,1.932164835,2.814939674
20060627,MBI,2.381945226,4.238641376
20060627,MCD,1.335793631,2.365287978
20060627,MCK,1.618718836,2.877299518
20060627,MCO,1.301326694,3.256504438
20060627,MCS,23.34415935,6.934210526
20060627,MCY,7.466836056,8.948453608
20060627,MDC,2.516013012,3.413700727
20060627,MDP,3.59309611,4.139289145
20060627,MDR,3.58063489,4.040164779
20060627,MDS,22.4570462,6.709601874
20060627,MDT,0.506650025,2.225657473
20060627,MDU,5.469593951,5.445642408
